Rotation, Location, Gyro Rotation, Sensor Optical Flow, Battery Level, Yaw, Pitch, Roll, Vy, Vx, AccX, AccY
328.44, (26.118,-12.493), 328.4401, 100.0, 327.72012898152167, -33.06, -33.06, -0.267, 0.4227, 21.1362, -13.3514, -13.3514
331.5, (27.868,-13.462), 331.5001, 100.0, 331.5001102615247, -28.5, -28.5, -0.2386, 0.4394, 21.9704, -11.929, -11.929
331.5, (29.449,-14.32), 331.5001, 100.0, 331.50009718022784, -28.5, -28.5, -0.2386, 0.4394, 21.9704, -11.929, -11.929
341.4, (31.279,-15.122), 341.4001, 100.0, 341.04007661632295, -20.04, -20.04, -0.1625, 0.4729, 23.6436, -8.1227, -8.1227
341.82, (33.179,-15.746), 341.8201, 100.0, 341.8200610523927, -18.18, -18.18, -0.156, 0.475, 23.752, -7.8001, -7.8001
345.06, (35.085,-16.35), 345.06, 100.0, 344.700037598128, -16.08, -16.08, -0.1319, 0.4823, 24.1139, -6.5968, -6.5968
352.02, (36.854,-16.674), 352.02, 100.0, 352.02002409923557, -7.98, -7.98, -0.0694, 0.4952, 24.7579, -3.4707, -3.4707
352.02, (38.835,-16.952), 352.02, 100.0, 352.0200072585053, -7.98, -7.98, -0.0694, 0.4952, 24.7579, -3.4707, -3.4707
343.98, (40.793,-17.348), 343.98, 100.0, 343.9799874866467, -14.94, -14.94, -0.138, 0.4806, 24.0291, -6.8993, -6.8993
348.12, (42.524,-17.835), 348.12, 100.0, 348.1199698018435, -12.9, -12.9, -0.1029, 0.4893, 24.4645, -5.1466, -5.1466
351.9, (44.303,-18.107), 351.9, 100.0, 351.8999528630121, -8.1, -8.1, -0.0705, 0.495, 24.7506, -3.5225, -3.5225
343.02, (46.26,-18.508), 343.0199, 100.0, 343.7399375407106, -15.06, -15.06, -0.14, 0.48, 24, -6.9999, -6.9999
333.6, (48.121,-19.235), 333.5999, 100.0, 333.95991862348075, -25.02, -25.02, -0.2195, 0.4492, 22.4622, -10.975, -10.975
329.28, (49.876,-20.193), 329.2799, 100.0, 329.2799070939278, -29.58, -29.58, -0.2554, 0.4298, 21.4919, -12.7711, -12.7711
321.48, (51.496,-21.363), 321.4799, 100.0, 321.4798930578733, -38.52, -38.52, -0.3114, 0.3912, 19.5598, -15.5697, -15.5697
317.22, (52.888,-22.504), 317.2199, 100.0, 317.87987854102613, -40.68, -40.68, -0.3353, 0.3709, 18.5435, -16.7671, -16.7671
314.76, (54.269,-23.949), 314.7599, 100.0, 314.39986174791784, -46.62, -46.62, -0.3572, 0.3498, 17.4916, -17.8618, -17.8618
323.88, (55.634,-25.12), 323.8798, 100.0, 323.15984761074026, -37.98, -37.98, -0.2998, 0.4002, 20.0078, -14.9896, -14.9896
333.54, (57.34,-26.159), 333.5398, 100.0, 332.8198269215239, -28.2, -28.2, -0.2284, 0.4448, 22.2394, -11.4197, -11.4197
342.96, (59.199,-26.889), 342.9598, 100.0, 342.599812416181, -18.12, -18.12, -0.1495, 0.4771, 23.856, -7.476, -7.476
351.06, (60.958,-27.265), 351.0598, 100.0, 351.779792657146, -8.88, -8.88, -0.0715, 0.4949, 24.7432, -3.5744, -3.5744
341.46, (62.9,-27.73), 341.4598, 100.0, 341.8197757523954, -17.04, -17.04, -0.156, 0.475, 23.752, -7.8001, -7.8001
331.44, (64.737,-28.516), 331.4398, 100.0, 332.1597583647131, -26.76, -26.76, -0.2335, 0.4421, 22.1064, -11.6751, -11.6751
340.68, (66.56,-29.332), 340.6797, 100.0, 340.6797430293934, -20.58, -20.58, -0.1654, 0.4718, 23.5921, -8.2711, -8.2711
349.98, (68.297,-29.794), 349.9797, 100.0, 349.31973209963917, -11.64, -11.64, -0.0927, 0.4913, 24.5669, -4.6331, -4.6331
359.46, (70.285,-29.992), 359.4597, 100.0, 358.7997150628457, -2.28, -2.28, -0.0105, 0.4999, 24.9945, -0.5236, -0.5236
8.52, (72.278,-29.844), 8.5197, 100.0, 8.519699960943244, 7.74, 7.74, 0.0741, 0.4945, 24.7241, 3.7039, 3.7039
18.06, (74.027,-29.427), 18.0597, 100.0, 17.3996840698246, 16.32, 16.32, 0.1495, 0.4771, 23.856, 7.476, 7.476
27.48, (75.87,-28.657), 27.4797, 100.0, 26.759665551313947, 26.1, 26.1, 0.2251, 0.4465, 22.3225, 11.2564, 11.2564
37.2, (77.561,-27.592), 37.1996, 100.0, 36.35964980131347, 35.64, 35.64, 0.2964, 0.4027, 20.1327, 14.8214, 14.8214
46.44, (79.047,-26.257), 46.4396, 100.0, 46.07963138095693, 45.36, 45.36, 0.3602, 0.3468, 17.3413, 18.0077, 18.0077
52.5, (80.185,-24.863), 52.4996, 100.0, 52.49961227319931, 52.5, 52.5, 0.3967, 0.3044, 15.219, 19.8338, 19.8338
48.9, (81.419,-23.29), 48.8996, 100.0, 49.55959586654837, 50.4, 50.4, 0.3805, 0.3243, 16.2163, 19.0271, 19.0271
39.42, (82.856,-21.903), 39.4196, 100.0, 39.779581187125615, 40.8, 40.8, 0.3199, 0.3843, 19.2127, 15.996, 15.996
34.2, (84.498,-20.762), 34.1996, 100.0, 33.8395654851939, 32.88, 32.88, 0.2784, 0.4153, 20.7649, 13.9219, 13.9219
42.42, (85.892,-19.627), 42.4196, 100.0, 42.419553562783356, 42.42, 42.42, 0.3373, 0.3691, 18.4555, 16.864, 16.864
36.96, (87.399,-18.313), 36.9595, 100.0, 37.619535704053824, 38.64, 38.64, 0.3052, 0.396, 19.8019, 15.2605, 15.2605
36.12, (89.054,-17.192), 36.4795, 100.0, 36.17952278437118, 34.68, 34.68, 0.2926, 0.4054, 20.2715, 14.631, 14.631
45.24, (90.416,-16.018), 45.5995, 100.0, 44.879509752956, 43.5, 43.5, 0.3506, 0.3565, 17.8251, 17.529, 17.529
53.34, (91.708,-14.493), 53.6995, 100.0, 53.039494896923436, 52.02, 52.02, 0.3976, 0.3031, 15.1567, 19.8815, 19.8815
62.16, (92.758,-12.794), 62.5195, 100.0, 62.51948377959601, 62.16, 62.16, 0.4421, 0.2335, 11.6751, 22.1064, 22.1064
62.16, (93.598,-11.202), 62.5195, 100.0, 62.5194701682535, 62.16, 62.16, 0.4421, 0.2335, 11.6751, 22.1064, 22.1064
62.16, (94.532,-9.434), 62.5195, 100.0, 62.51945826040419, 62.16, 62.16, 0.4421, 0.2335, 11.6751, 22.1064, 22.1064
