Rotation, Location, Gyro Rotation, Sensor Optical Flow, Battery Level, Yaw, Pitch, Roll, Vy, Vx, AccX, AccY
347.22, (71.243,-18.462), 346.2606, 100.0, 346.7406062745657, -11.16, -11.16, -0.1065, 0.4885, 24.4261, -5.3258, -5.3258
340.8, (72.958,-19.003), 339.8406, 100.0, 338.76059278758737, -20.58, -20.58, -0.1733, 0.469, 23.4502, -8.6652, -8.6652
349.74, (74.891,-19.505), 348.7806, 100.0, 348.12057450523844, -10.86, -10.86, -0.0947, 0.4909, 24.5473, -4.736, -4.736
358.98, (76.881,-19.68), 358.0206, 100.0, 357.66055503741103, -1.38, -1.38, -0.012, 0.4999, 24.9927, -0.6021, -0.6021
7.38, (79.07,-19.493), 6.4205, 100.0, 6.84053825597931, 8.88, 8.88, 0.0679, 0.4954, 24.7687, 3.3929, 3.3929
8.64, (80.862,-19.326), 7.6805, 100.0, 6.8405247870891195, 6.66, 6.66, 0.0679, 0.4954, 24.7687, 3.3929, 3.3929
17.76, (82.807,-18.872), 16.8005, 100.0, 16.3805047819645, 16.26, 16.26, 0.149, 0.4773, 23.8638, 7.451, 7.451
18.66, (84.49,-18.235), 17.7005, 100.0, 18.420495089955807, 20.46, 20.46, 0.1659, 0.4717, 23.5835, 8.2958, 8.2958
9.36, (86.431,-17.763), 8.4005, 100.0, 8.520482100126632, 9.84, 9.84, 0.0824, 0.4932, 24.6586, 4.1176, 4.1176
19.2, (88.174,-17.32), 18.2405, 100.0, 17.520469509314584, 17.4, 17.4, 0.1585, 0.4742, 23.7109, 7.9243, 7.9243
28.56, (90.01,-16.534), 27.6005, 100.0, 26.880451621407353, 26.82, 26.82, 0.2335, 0.4421, 22.1064, 11.6751, 11.6751
38.4, (92.005,-15.208), 37.4404, 100.0, 37.44042809042442, 38.76, 38.76, 0.3106, 0.3918, 19.5923, 15.5287, 15.5287
56.16, (94.83,-11.868), 55.2004, 100.0, 55.20039026421591, 57.24, 57.24, 0.4153, 0.2784, 13.9219, 20.7649, 20.7649
45.84, (95.959,-10.469), 44.8804, 100.0, 45.960376900211415, 47.94, 47.94, 0.3652, 0.3415, 17.0755, 18.26, 18.26
35.94, (97.458,-9.149), 34.9804, 100.0, 36.12035576326494, 38.16, 38.16, 0.3015, 0.3989, 19.9449, 15.0732, 15.0732
29.28, (99.164,-8.108), 28.3203, 100.0, 28.320335906354046, 28.2, 28.2, 0.2445, 0.4361, 21.806, 12.227, 12.227
24.72, (100.737,-7.236), 23.7603, 100.0, 24.4203186223263, 26.34, 26.34, 0.2143, 0.4517, 22.5871, 10.7155, 10.7155
28.86, (102.553,-6.401), 27.9003, 100.0, 27.540297185350905, 27.3, 27.3, 0.2386, 0.4394, 21.9704, 11.929, 11.929
37.62, (104.044,-5.397), 36.6603, 100.0, 37.020278118918775, 37.2, 37.2, 0.3077, 0.3941, 19.7056, 15.3847, 15.3847
27.24, (105.728,-4.324), 26.2803, 100.0, 27.00026515683278, 29.04, 29.04, 0.2344, 0.4416, 22.0819, 11.7214, 11.7214
18.24, (107.21,-3.726), 17.2803, 100.0, 17.280253080014234, 18.24, 18.24, 0.1565, 0.4749, 23.7438, 7.825, 7.825
28.38, (108.861,-3.014), 27.4202, 100.0, 26.700242255412398, 26.46, 26.46, 0.2321, 0.4429, 22.1429, 11.6056, 11.6056
38.28, (110.526,-1.912), 37.3202, 100.0, 37.32022839842265, 37.2, 37.2, 0.3098, 0.3925, 19.6248, 15.4876, 15.4876
30.3, (112.197,-0.816), 29.3402, 100.0, 28.98021415560847, 29.58, 29.58, 0.2495, 0.4333, 21.6637, 12.4773, 12.4773
39.06, (113.664,0.222), 38.1002, 100.0, 38.46019703626756, 38.34, 38.34, 0.3175, 0.3863, 19.3128, 15.875, 15.875
28.62, (115.321,1.338), 27.6602, 100.0, 28.32017497242953, 30.42, 30.42, 0.2445, 0.4361, 21.806, 12.227, 12.227
19.62, (117.138,2.168), 18.6602, 100.0, 19.080156682085637, 20.82, 20.82, 0.1713, 0.4697, 23.4863, 8.5669, 8.5669
26.04, (118.815,2.818), 25.0801, 100.0, 24.060144137481693, 23.94, 23.94, 0.2115, 0.4531, 22.654, 10.5734, 10.5734
36.12, (120.528,3.845), 35.1601, 100.0, 34.86012509851082, 34.68, 34.68, 0.2926, 0.4054, 20.2715, 14.631, 14.631
30.18, (122.173,4.978), 29.2201, 100.0, 29.220107610576793, 31.2, 31.2, 0.2514, 0.4322, 21.6113, 12.568, 12.568
21.12, (123.792,5.761), 20.1601, 100.0, 20.82008805002872, 22.92, 22.92, 0.1855, 0.4643, 23.2154, 9.2761, 9.2761
11.7, (125.708,6.33), 10.7401, 100.0, 11.100068967343216, 13.14, 13.14, 0.1045, 0.489, 24.4482, 5.2234, 5.2234
1.62, (127.493,6.545), 0.6601, 100.0, 1.800051727476363, 3.84, 3.84, 0.0241, 0.4994, 24.971, 1.2038, 1.2038
352.44, (129.489,6.461), 352.68, 100.0, 353.10004357649734, -6, -6, -0.0621, 0.4961, 24.8061, -3.1074, -3.1074
342.3, (131.437,6.021), 342.54, 100.0, 342.90002883304385, -16.2, -16.2, -0.149, 0.4773, 23.8638, -7.451, -7.451
346.74, (133.345,5.428), 346.98, 100.0, 346.98001789806943, -14.4, -14.4, -0.1147, 0.4867, 24.3335, -5.7343, -5.7343
349.02, (135.121,5.135), 349.26, 100.0, 350.3400039442226, -8.82, -8.82, -0.086, 0.4926, 24.6277, -4.2982, -4.2982
338.82, (137.041,4.589), 339.06, 100.0, 339.4799904245685, -19.74, -19.74, -0.1772, 0.4675, 23.3768, -8.8614, -8.8614
329.22, (138.66,3.807), 329.46, 100.0, 330.23997726749866, -28.98, -28.98, -0.25, 0.433, 21.6506, -12.5, -12.5
324.6, (140.3,2.664), 324.84, 100.0, 324.47995790491046, -36.84, -36.84, -0.2922, 0.4057, 20.2868, -14.6098, -14.6098
319.38, (141.912,1.483), 319.6199, 100.0, 320.0399471316816, -39.06, -39.06, -0.3227, 0.3819, 19.0949, -16.1364, -16.1364
324.54, (143.292,0.33), 324.7799, 100.0, 324.11993174030914, -37.26, -37.26, -0.2947, 0.4039, 20.1946, -14.737, -14.737
331.2, (145.01,-0.692), 331.4399, 100.0, 331.43991774091864, -27.78, -27.78, -0.2409, 0.4382, 21.9077, -12.0438, -12.0438
321.06, (146.496,-1.703), 321.2999, 100.0, 321.65990510695104, -37.5, -37.5, -0.3118, 0.3909, 19.5435, -15.5902, -15.5902
311.04, (147.927,-3.096), 311.2799, 100.0, 311.2798885140186, -47.94, -47.94, -0.3771, 0.3283, 16.4146, -18.8563, -18.8563
316.32, (149.122,-4.441), 316.5599, 100.0, 315.47987384740605, -45.84, -45.84, -0.3521, 0.355, 17.7516, -17.6035, -17.6035
311.64, (150.557,-5.831), 311.8799, 100.0, 312.23985779511463, -46.92, -46.92, -0.3716, 0.3346, 16.7283, -18.5786, -18.5786
321.48, (152.006,-7.206), 321.7198, 100.0, 321.35984347578847, -39.96, -39.96, -0.3138, 0.3892, 19.4616, -15.6923, -15.6923
329.94, (153.502,-8.204), 330.1798, 100.0, 330.53983181342477, -30.54, -30.54, -0.2477, 0.4343, 21.7158, -12.3865, -12.3865
319.98, (155.139,-9.349), 320.2198, 100.0, 320.6398212623588, -38.4, -38.4, -0.3187, 0.3853, 19.2628, -15.9356, -15.9356
309.9, (156.555,-10.757), 310.1398, 100.0, 310.85980947037444, -48.66, -48.66, -0.3795, 0.3255, 16.276, -18.9761, -18.9761
299.7, (157.693,-12.398), 299.9398, 100.0, 300.23979366040214, -58.98, -58.98, -0.433, 0.25, 12.5, -21.6506, -21.6506
303.6, (158.687,-14.132), 303.8398, 100.0, 303.83978074706647, -57.54, -57.54, -0.4165, 0.2767, 13.8348, -20.823, -20.823
310.98, (159.775,-15.565), 311.2198, 100.0, 310.6197621969408, -50.76, -50.76, -0.3809, 0.3239, 16.1964, -19.0441, -19.0441
315.72, (161.167,-17), 315.9597, 100.0, 315.5997449563127, -45.72, -45.72, -0.3513, 0.3558, 17.7884, -17.5662, -17.5662
321.9, (162.552,-18.148), 322.1397, 100.0, 323.27972692782987, -36.24, -36.24, -0.3006, 0.3995, 19.9764, -15.0314, -15.0314
326.76, (164.134,-19.369), 326.9997, 100.0, 326.57971420494346, -35.22, -35.22, -0.2771, 0.4162, 20.8085, -13.8566, -13.8566
325.86, (165.84,-20.413), 326.0997, 100.0, 326.7596946936705, -32.46, -32.46, -0.2758, 0.417, 20.852, -13.7911, -13.7911
324.6, (167.272,-21.502), 324.8397, 100.0, 324.17968284768966, -37.08, -37.08, -0.2943, 0.4042, 20.21, -14.7158, -14.7158
334.14, (168.99,-22.521), 334.3797, 100.0, 333.9596649190063, -27.36, -27.36, -0.2214, 0.4483, 22.416, -11.069, -11.069
343.14, (170.855,-23.237), 343.3797, 100.0, 343.0196525666212, -17.88, -17.88, -0.148, 0.4776, 23.8794, -7.401, -7.401
348.6, (172.809,-23.658), 348.8396, 100.0, 348.83963971960014, -10.32, -10.32, -0.0988, 0.4901, 24.5068, -4.9414, -4.9414
346.26, (174.545,-24.13), 346.4996, 100.0, 345.83961673193846, -15.84, -15.84, -0.1243, 0.4843, 24.2146, -6.2172, -6.2172
348.9, (176.513,-24.482), 349.1396, 100.0, 349.9196001522807, -9.18, -9.18, -0.0896, 0.4919, 24.5956, -4.4786, -4.4786
352.38, (178.472,-24.881), 352.6196, 100.0, 352.61958623959674, -9.06, -9.06, -0.0663, 0.4956, 24.7792, -3.3151, -3.3151
350.7, (180.457,-25.118), 350.9396, 100.0, 350.93957377580847, -9.36, -9.36, -0.0808, 0.4934, 24.6714, -4.0401, -4.0401
1.02, (182.25,-25.246), 1.2596, 100.0, 0.23956002617120012, -1.08, -1.08, 0, 0.5, 25, 0, 0
10.32, (184.237,-25.044), 10.5595, 100.0, 10.559543134082153, 9.54, 9.54, 0.0896, 0.4919, 24.5956, 4.4786, 4.4786
0.3, (186.226,-24.857), 0.5395, 100.0, 0.959529546484947, 1.74, 1.74, 0.0063, 0.5, 24.998, 0.3142, 0.3142
8.7, (188.02,-24.751), 9.3005, 100.0, 8.220455405180061, 6.54, 6.54, 0.0663, 0.4956, 24.7792, 3.3151, 3.3151
18.84, (189.965,-24.293), 19.4404, 100.0, 18.78043720511019, 16.8, 16.8, 0.156, 0.475, 23.752, 7.8001, 7.8001
19.8, (191.867,-23.678), 20.4004, 100.0, 20.040423672484753, 18.3, 18.3, 0.1664, 0.4715, 23.5748, 8.3205, 8.3205
28.92, (193.506,-22.938), 29.5204, 100.0, 28.5004044966513, 26.52, 26.52, 0.234, 0.4419, 22.0941, 11.6982, 11.6982
32.4, (195.19,-21.861), 33.0004, 100.0, 33.72039350874325, 33.96, 33.96, 0.2732, 0.4188, 20.9382, 13.6599, 13.6599
22.14, (196.964,-20.943), 22.7404, 100.0, 23.460376354563238, 23.64, 23.64, 0.1942, 0.4607, 23.0364, 9.712, 9.712
26.34, (198.815,-20.189), 26.9404, 100.0, 26.52036027604481, 24.78, 24.78, 0.2186, 0.4497, 22.4851, 10.9279, 10.9279
36.24, (200.517,-19.144), 36.8404, 100.0, 36.84035243177474, 35.16, 35.16, 0.2956, 0.4033, 20.1637, 14.7792, 14.7792
