Rotation, Location, Gyro Rotation, Sensor Optical Flow, Battery Level, Yaw, Pitch, Roll, Vy, Vx, AccX, AccY
277.8, (259.76,-16.021), 280.4389, 100.0, 280.79894474903415, -80.76, -80.76, -0.4949, 0.071, 3.5484, -24.7469, -24.7469
286.08, (260.156,-17.979), 288.7189, 100.0, 288.71892959260674, -74.94, -74.94, -0.4804, 0.1385, 6.9245, -24.0219, -24.0219
286.02, (260.735,-19.683), 288.6589, 100.0, 289.3189152474964, -72.18, -72.18, -0.479, 0.1435, 7.1757, -23.9481, -23.9481
284.16, (261.195,-21.629), 286.7989, 100.0, 286.79890257583463, -75.48, -75.48, -0.4848, 0.1223, 6.1158, -24.2404, -24.2404
274.92, (261.476,-23.405), 277.5589, 100.0, 277.49888575228715, -84, -84, -0.4982, 0.0424, 2.118, -24.9101, -24.9101
270.54, (261.641,-25.397), 273.1789, 100.0, 273.5388699651907, -87.96, -87.96, -0.4999, 0.0079, 0.3927, -24.9969, -24.9969
260.82, (261.481,-27.388), 263.4588, 100.0, 263.4588490464363, -98.1, -98.1, -0.4936, -0.0798, -3.9884, -24.6798, -24.6798
250.92, (260.979,-29.321), 253.5588, 100.0, 253.55883250637393, -107.94, -107.94, -0.4725, -0.1634, -8.1722, -23.6266, -23.6266
241.32, (260.245,-30.963), 243.9588, 100.0, 244.37881525431263, -116.94, -116.94, -0.4404, -0.2367, -11.8368, -22.0202, -22.0202
251.58, (259.447,-32.794), 254.2188, 100.0, 253.8587985386575, -109.86, -109.86, -0.4734, -0.161, -8.0484, -23.669, -23.669
241.86, (258.665,-34.631), 244.4988, 100.0, 244.8587823453742, -116.64, -116.64, -0.4424, -0.233, -11.6519, -22.1186, -22.1186
231.9, (257.574,-36.304), 234.5388, 100.0, 234.8987680276914, -126.66, -126.66, -0.3954, -0.306, -15.302, -19.7699, -19.7699
222.18, (256.349,-37.621), 224.8187, 100.0, 225.95874549735547, -135.9, -135.9, -0.343, -0.3638, -18.1883, -17.1518, -17.1518
225.66, (254.854,-38.948), 228.2987, 100.0, 227.51873265749276, -136.38, -136.38, -0.3528, -0.3543, -17.7147, -17.6406, -17.6406
234.66, (253.566,-40.476), 237.2987, 100.0, 236.93872123311272, -126.78, -126.78, -0.406, -0.2918, -14.5885, -20.3021, -20.3021
233.52, (252.455,-42.138), 236.1587, 100.0, 236.1587067009088, -125.7, -125.7, -0.402, -0.2973, -14.8636, -20.1016, -20.1016
243.66, (251.522,-43.675), 246.2987, 100.0, 245.51869470570892, -118.14, -118.14, -0.445, -0.2279, -11.3964, -22.2513, -22.2513
241.8, (250.677,-45.487), 244.4387, 100.0, 244.7986745753037, -116.76, -116.76, -0.4421, -0.2335, -11.6751, -22.1064, -22.1064
232.62, (249.589,-47.162), 235.2587, 100.0, 235.2586625778263, -126.3, -126.3, -0.3973, -0.3035, -15.1775, -19.8657, -19.8657
232.44, (248.304,-48.694), 235.0786, 100.0, 235.07864699776712, -128.76, -128.76, -0.3964, -0.3048, -15.2398, -19.8179, -19.8179
226.2, (247.166,-50.087), 228.8386, 100.0, 229.618632665675, -132.18, -132.18, -0.3656, -0.3411, -17.0563, -18.2779, -18.2779
216.24, (245.669,-51.409), 218.8786, 100.0, 219.5386131575705, -141.96, -141.96, -0.3002, -0.3998, -19.9921, -15.0105, -15.0105
206.58, (243.964,-52.449), 209.2186, 100.0, 209.57859765256833, -151.98, -151.98, -0.2265, -0.4457, -22.287, -11.3264, -11.3264
196.74, (242.105,-53.182), 199.3786, 100.0, 199.73858157094247, -162.18, -162.18, -0.147, -0.4779, -23.8948, -7.351, -7.351
187.26, (240.346,-53.555), 189.8986, 100.0, 190.67857029795587, -170.82, -170.82, -0.0699, -0.4951, -24.7543, -3.4966, -3.4966
177.18, (238.35,-53.636), 179.8185, 100.0, 180.47854696398727, 178.92, 178.92, 0.0188, -0.4996, -24.9822, 0.9423, 0.9423
167.7, (236.37,-53.368), 170.3385, 100.0, 170.63852552251512, 169.08, 169.08, 0.104, -0.4891, -24.4537, 5.1978, 5.1978
157.56, (234.653,-52.837), 160.1985, 100.0, 161.3385096086292, 159.78, 159.78, 0.1816, -0.4658, -23.2923, 9.0813, 9.0813
147.96, (232.872,-51.931), 150.5985, 100.0, 150.95849551066368, 149.4, 149.4, 0.2626, -0.4255, -21.2749, 13.1294, 13.1294
138.3, (231.276,-50.731), 140.9385, 100.0, 141.23847884429225, 139.68, 139.68, 0.3307, -0.3751, -18.7528, 16.5328, 16.5328
128.4, (229.906,-49.277), 131.0385, 100.0, 131.39845839160193, 129.9, 129.9, 0.3899, -0.313, -15.6515, 19.4944, 19.4944
118.92, (228.805,-47.609), 121.5584, 100.0, 121.91844308628441, 120.36, 120.36, 0.4361, -0.2445, -12.227, 21.806, 21.806
108.54, (228.008,-45.778), 111.1784, 100.0, 111.53842295721631, 110.04, 110.04, 0.473, -0.162, -8.0979, 23.6521, 23.6521
98.7, (227.582,-44.031), 101.3384, 100.0, 102.05840916457416, 100.5, 100.5, 0.4933, -0.0818, -4.0918, 24.6629, 24.6629
107.4, (227.144,-42.082), 110.0384, 100.0, 109.73839162377476, 106.32, 106.32, 0.4779, -0.147, -7.351, 23.8948, 23.8948
117.6, (226.364,-40.244), 120.2384, 100.0, 120.23837644385534, 116.82, 116.82, 0.4431, -0.2316, -11.5824, 22.1551, 22.1551
119.7, (225.544,-38.642), 122.3384, 100.0, 121.55835915464955, 117.84, 117.84, 0.4376, -0.2418, -12.0897, 21.8824, 21.8824
120.84, (224.464,-36.959), 123.4783, 100.0, 123.83834271652361, 122.22, 122.22, 0.4277, -0.259, -12.9507, 21.3841, 21.3841
110.52, (223.603,-35.157), 113.1583, 100.0, 113.51832840512853, 111.9, 111.9, 0.4672, -0.1782, -8.9103, 23.3582, 23.3582
115.62, (222.87,-33.298), 118.2583, 100.0, 118.25831343918382, 114.84, 114.84, 0.4508, -0.2162, -10.81, 22.542, 22.542
120.66, (221.963,-31.745), 123.2983, 100.0, 124.0782993884017, 122.46, 122.46, 0.4266, -0.2608, -13.0401, 21.3297, 21.3297
110.88, (221.101,-29.943), 113.5183, 100.0, 113.87829069641734, 112.32, 112.32, 0.466, -0.1811, -9.0569, 23.3018, 23.3018
117.6, (220.33,-28.1), 120.2383, 100.0, 119.87827473761642, 116.16, 116.16, 0.4445, -0.2289, -11.443, 22.2274, 22.2274
126.36, (219.274,-26.404), 128.9983, 100.0, 128.99825640467154, 125.28, 125.28, 0.4027, -0.2964, -14.8214, 20.1327, 20.1327
122.16, (218.214,-24.951), 124.7982, 100.0, 124.97824550507785, 123.48, 123.48, 0.4224, -0.2675, -13.3736, 21.1222, 21.1222
132.18, (217.015,-23.354), 134.8182, 100.0, 134.39822388238986, 130.56, 130.56, 0.373, -0.333, -16.6503, 18.6485, 18.6485
134.1, (215.707,-21.842), 136.7382, 100.0, 136.31820745005348, 132.54, 132.54, 0.3616, -0.3453, -17.2658, 18.0802, 18.0802
133.2, (214.406,-20.599), 135.8382, 100.0, 136.6181949866708, 135.06, 135.06, 0.3598, -0.3472, -17.3602, 17.9896, 17.9896
140.04, (212.987,-19.192), 142.6782, 100.0, 142.31817571107007, 138.66, 138.66, 0.3235, -0.3812, -19.0611, 16.1764, 16.1764
149.58, (211.352,-18.045), 152.2182, 100.0, 152.21816044715396, 148.32, 148.32, 0.2532, -0.4312, -21.5584, 12.6584, 12.6584
156.42, (209.575,-17.13), 159.0581, 100.0, 158.6381400524701, 155.28, 155.28, 0.2034, -0.4568, -22.8386, 10.1684, 10.1684
165.48, (207.875,-16.543), 168.1181, 100.0, 167.39812278880308, 163.74, 163.74, 0.1314, -0.4824, -24.1208, 6.5716, 6.5716
172.14, (205.912,-16.163), 174.7781, 100.0, 173.99810438632667, 170.64, 170.64, 0.0715, -0.4949, -24.7432, 3.5744, 3.5744
177.12, (203.917,-16.038), 179.7581, 100.0, 179.7580831194547, 178.26, 178.26, 0.0251, -0.4994, -24.9684, 1.2561, 1.2561
178.44, (201.925,-15.876), 181.0781, 100.0, 181.07806162341814, 177.42, 177.42, 0.0136, -0.4998, -24.9907, 0.6806, 0.6806
177.06, (200.125,-15.892), 179.698, 100.0, 180.77804675251878, 178.98, 178.98, 0.0162, -0.4997, -24.9868, 0.8114, 0.8114
167.04, (198.146,-15.625), 169.678, 100.0, 170.03803330031016, 168.54, 168.54, 0.1091, -0.488, -24.3979, 5.4536, 5.4536
163.2, (196.234,-15.044), 165.838, 100.0, 165.47802126013764, 161.88, 161.88, 0.1475, -0.4777, -23.8871, 7.376, 7.376
173.46, (194.277,-14.645), 176.098, 100.0, 175.61800156175804, 172.26, 172.26, 0.0611, -0.4963, -24.8126, 3.0554, 3.0554
178.44, (192.479,-14.584), 181.078, 100.0, 181.8579874279409, -179.7, -179.7, 0.0068, -0.5, -24.9977, 0.3403, 0.3403
180.42, (190.482,-14.487), 183.058, 100.0, 183.05797158060133, 178.98, 178.98, -0.0037, -0.5, -24.9993, -0.1833, -0.1833
179.22, (188.484,-14.563), 181.858, 100.0, 181.85795423177044, -179.7, -179.7, 0.0068, -0.5, -24.9977, 0.3403, 0.3403
170.94, (186.697,-14.369), 173.5779, 100.0, 172.79793857046127, 170.88, 170.88, 0.0854, -0.4926, -24.6322, 4.2724, 4.2724
180.9, (184.704,-14.226), 183.5379, 100.0, 183.17791908227358, 179.34, 179.34, -0.0047, -0.5, -24.9989, -0.2356, -0.2356
190.74, (182.718,-14.439), 193.3779, 100.0, 193.37790277410744, -170.34, -170.34, -0.0932, -0.4912, -24.5621, -4.6588, -4.6588
189.06, (180.962,-14.832), 191.6979, 100.0, 192.53789006484396, -169.02, -169.02, -0.086, -0.4926, -24.6277, -4.2982, -4.2982
179.46, (178.97,-14.983), 182.0979, 100.0, 182.45787720135414, -179.16, -179.16, 0.0016, -0.5, -24.9999, 0.0785, 0.0785
169.2, (176.983,-14.784), 171.8379, 100.0, 172.25785662622377, 170.76, 170.76, 0.0901, -0.4918, -24.5909, 4.5044, 4.5044
159.72, (175.249,-14.309), 162.3578, 100.0, 163.07784040402896, 161.58, 161.58, 0.1674, -0.4711, -23.5573, 8.3698, 8.3698
149.46, (173.441,-13.458), 152.0978, 100.0, 152.757829337551, 151.14, 151.14, 0.2491, -0.4335, -21.6768, 12.4546, 12.4546
146.1, (171.788,-12.335), 148.7378, 100.0, 148.37780739210916, 144.48, 144.48, 0.2815, -0.4132, -20.6623, 14.0737, 14.0737
156.12, (170.038,-11.373), 158.7578, 100.0, 158.45779148005778, 154.8, 154.8, 0.2048, -0.4561, -22.8066, 10.2401, 10.2401
166.2, (168.144,-10.738), 168.8378, 100.0, 168.8377777788024, 165.06, 165.06, 0.1193, -0.4856, -24.2784, 5.9633, 5.9633
160.62, (166.404,-10.282), 163.2578, 100.0, 164.03776415724025, 162.66, 162.66, 0.1595, -0.4739, -23.6942, 7.974, 7.974
165.72, (164.512,-9.639), 168.3577, 100.0, 167.69774841993794, 164.04, 164.04, 0.1289, -0.4831, -24.1549, 6.4452, 6.4452
172.32, (162.551,-9.249), 174.9577, 100.0, 174.9577354245822, 171.3, 171.3, 0.0668, -0.4955, -24.7757, 3.341, 3.341
171.78, (160.759,-9.089), 174.4177, 100.0, 175.49772178370023, 173.64, 173.64, 0.0621, -0.4961, -24.8061, 3.1074, 3.1074
173.04, (158.79,-8.74), 175.6777, 100.0, 174.95770408584391, 171.24, 171.24, 0.0668, -0.4955, -24.7757, 3.341, 3.341
183.18, (156.794,-8.674), 185.8177, 100.0, 185.4576925881239, -178.2, -178.2, -0.0246, -0.4994, -24.9697, -1.23, -1.23
182.46, (155.003,-8.844), 185.0977, 100.0, 185.75767885847512, -175.74, -175.74, -0.0272, -0.4993, -24.9629, -1.3607, -1.3607
171.96, (153.007,-8.759), 174.5977, 100.0, 175.61765994721685, 173.82, 173.82, 0.0611, -0.4963, -24.8126, 3.0554, 3.0554
162.36, (151.057,-8.327), 164.9976, 100.0, 165.77764538772993, 164.22, 164.22, 0.145, -0.4785, -23.9254, 7.2509, 7.2509
160.8, (149.188,-7.617), 163.4376, 100.0, 163.07763398281898, 159.36, 159.36, 0.1674, -0.4711, -23.5573, 8.3698, 8.3698
169.56, (147.251,-7.131), 172.1976, 100.0, 172.6176159331778, 169.62, 169.62, 0.087, -0.4924, -24.6187, 4.3498, 4.3498
159.84, (145.329,-6.587), 162.4776, 100.0, 162.4775988841821, 160.62, 160.62, 0.1723, -0.4694, -23.4683, 8.6161, 8.6161
149.82, (143.524,-5.731), 152.4576, 100.0, 152.81758300519266, 150.96, 150.96, 0.2486, -0.4338, -21.6898, 12.4319, 12.4319
140.22, (142.052,-4.698), 142.8576, 100.0, 143.63756976638535, 141.72, 141.72, 0.3147, -0.3886, -19.4286, 15.733, 15.733
130.5, (140.628,-3.298), 133.1376, 100.0, 133.43755326294834, 131.94, 131.94, 0.3785, -0.3267, -16.3355, 18.9249, 18.9249
125.58, (139.45,-1.684), 128.2175, 100.0, 127.79753905625465, 124.08, 124.08, 0.4088, -0.2879, -14.3965, 20.4387, 20.4387
131.1, (138.16,-0.157), 133.7375, 100.0, 134.03751788284262, 132.48, 132.48, 0.3751, -0.3307, -16.5328, 18.7528, 18.7528
137.64, (136.792,1.299), 140.2775, 100.0, 140.27750589468613, 136.56, 136.56, 0.3369, -0.3695, -18.4731, 16.8447, 16.8447
144.54, (135.404,2.444), 147.1775, 100.0, 146.51748805635887, 142.68, 142.68, 0.2947, -0.4039, -20.1946, 14.737, 14.737
153.96, (133.683,3.458), 156.5975, 100.0, 156.5974786362072, 153.24, 153.24, 0.2195, -0.4492, -22.4622, 10.975, 10.975
143.76, (131.973,4.489), 146.3975, 100.0, 146.75746494791073, 145.2, 145.2, 0.293, -0.4051, -20.2562, 14.6522, 14.6522
133.92, (130.473,5.808), 136.5574, 100.0, 136.5574433559466, 134.88, 134.88, 0.3602, -0.3468, -17.3413, 18.0077, 18.0077
130.14, (129.32,7.189), 132.7774, 100.0, 131.9374287242958, 128.16, 128.16, 0.3869, -0.3167, -15.8345, 19.346, 19.346
134.34, (127.927,8.622), 136.9774, 100.0, 137.69741802584446, 136.08, 136.08, 0.3532, -0.3539, -17.6962, 17.6591, 17.6591
141.06, (126.484,10.003), 143.6974, 100.0, 143.2773999636962, 139.68, 139.68, 0.3171, -0.3866, -19.3294, 15.8548, 15.8548
151.2, (124.82,11.108), 153.8374, 100.0, 153.8373831409258, 150.12, 150.12, 0.2409, -0.4382, -21.9077, 12.0438, 12.0438
145.02, (123.266,12.014), 147.6574, 100.0, 148.43736537462843, 146.82, 146.82, 0.281, -0.4135, -20.677, 14.0521, 14.0521
155.16, (121.542,13.021), 157.7973, 100.0, 157.0773498525505, 153.36, 153.36, 0.2157, -0.4511, -22.5533, 10.7864, 10.7864
145.44, (119.802,14.002), 148.0773, 100.0, 148.4373313876028, 146.94, 146.94, 0.281, -0.4135, -20.677, 14.0521, 14.0521
149.22, (118.156,15.137), 151.8573, 100.0, 151.85731327881632, 148.14, 148.14, 0.2559, -0.4296, -21.4785, 12.7936, 12.7936
148.62, (116.573,15.992), 151.2573, 100.0, 151.91729713409998, 150.3, 150.3, 0.2554, -0.4298, -21.4919, 12.7711, 12.7711
139.02, (114.953,17.161), 141.6573, 100.0, 142.73727797430456, 141.18, 141.18, 0.3207, -0.3836, -19.1791, 16.0362, 16.0362
129.12, (113.56,18.593), 131.7573, 100.0, 132.11726227259427, 130.62, 130.62, 0.3859, -0.3179, -15.8952, 19.2962, 19.2962
119.52, (112.445,20.25), 122.1572, 100.0, 122.1572471265806, 120.72, 120.72, 0.4351, -0.2464, -12.3182, 21.7546, 21.7546
109.2, (111.702,21.887), 111.8372, 100.0, 112.97723493805144, 111.42, 111.42, 0.4688, -0.1738, -8.6898, 23.4412, 23.4412
105.12, (111.167,23.813), 107.7572, 100.0, 106.91721741152438, 103.2, 103.2, 0.4846, -0.1233, -6.1665, 24.2275, 24.2275
114.3, (110.488,25.692), 116.9372, 100.0, 116.51720065854423, 113.22, 113.22, 0.4572, -0.2024, -10.1206, 22.8599, 22.8599
122.82, (109.503,27.429), 125.4572, 100.0, 125.75718179202948, 123.12, 123.12, 0.4188, -0.2732, -13.6599, 20.9382, 20.9382
112.92, (108.664,29.019), 115.5572, 100.0, 116.21716484137968, 114.6, 114.6, 0.4583, -0.2, -10.0007, 22.9126, 22.9126
103.2, (108.047,30.919), 105.8371, 100.0, 106.25714681280431, 104.34, 104.34, 0.4859, -0.1177, -5.887, 24.297, 24.297
113.64, (107.42,32.816), 116.2771, 100.0, 115.55713410284139, 111.78, 111.78, 0.4605, -0.1947, -9.7361, 23.0262, 23.0262
123.6, (106.459,34.566), 126.2371, 100.0, 125.87711915504889, 122.58, 122.58, 0.4182, -0.2741, -13.7037, 20.9095, 20.9095
124.56, (105.333,36.219), 127.1971, 100.0, 126.77710418591181, 123.36, 123.36, 0.4138, -0.2806, -14.0304, 20.6917, 20.6917
129.9, (104.2,37.616), 132.5371, 100.0, 133.2570917684977, 131.64, 131.64, 0.3795, -0.3255, -16.276, 18.9761, 18.9761
119.82, (103.057,39.254), 122.4571, 100.0, 122.75707861060026, 121.2, 121.2, 0.4325, -0.2509, -12.5453, 21.6244, 21.6244
127.62, (101.974,40.932), 130.2571, 100.0, 130.25705617880473, 126.48, 126.48, 0.396, -0.3052, -15.2605, 19.8019, 19.8019
120.78, (100.924,42.392), 123.417, 100.0, 124.49703786946424, 122.94, 122.94, 0.4247, -0.2639, -13.1961, 21.2335, 21.2335
121.5, (99.962,44.145), 124.137, 100.0, 123.35701733536432, 119.64, 119.64, 0.4298, -0.2554, -12.7711, 21.4919, 21.4919
121.62, (98.839,45.8), 124.257, 100.0, 124.97699683318136, 123.42, 123.42, 0.4224, -0.2675, -13.3736, 21.1222, 21.1222
113.28, (97.931,47.579), 115.917, 100.0, 116.57698226790863, 115.08, 115.08, 0.457, -0.2029, -10.1445, 22.8493, 22.8493
105.9, (97.298,49.474), 108.537, 100.0, 108.17696256753861, 104.76, 104.76, 0.4817, -0.134, -6.6978, 24.0861, 24.0861
116.22, (96.66,51.155), 118.8569, 100.0, 117.7769490613083, 114, 114, 0.4526, -0.2124, -10.6208, 22.6318, 22.6318
110.28, (95.823,52.969), 112.9169, 100.0, 113.21693957916142, 111.66, 111.66, 0.4681, -0.1758, -8.7879, 23.4046, 23.4046
101.22, (95.274,54.89), 103.8569, 100.0, 104.21692493536553, 102.72, 102.72, 0.4898, -0.1004, -5.0184, 24.4911, 24.4911
104.88, (94.891,56.852), 107.5169, 100.0, 107.51691248109083, 103.74, 103.74, 0.4832, -0.1284, -6.4199, 24.1616, 24.1616
103.8, (94.367,58.574), 106.4369, 100.0, 107.09689457956812, 105.6, 105.6, 0.4842, -0.1249, -6.2426, 24.2081, 24.2081
94.8, (94.038,60.545), 97.4369, 100.0, 98.1568814169733, 96.48, 96.48, 0.4977, -0.0481, -2.4048, 24.8841, 24.8841
85.62, (94.031,62.543), 88.2569, 100.0, 88.67686269293348, 87.24, 87.24, 0.4988, 0.0345, 1.7265, 24.9403, 24.9403
76.38, (94.354,64.514), 79.0169, 100.0, 79.01685122450452, 77.4, 77.4, 0.4859, 0.1177, 5.887, 24.297, 24.297
66.54, (95.002,66.403), 69.1768, 100.0, 69.17683989058298, 67.62, 67.62, 0.4587, 0.1991, 9.9527, 22.9335, 22.9335
57.06, (95.859,67.984), 59.6968, 100.0, 60.3568251594931, 58.5, 58.5, 0.4227, 0.267, 13.3514, 21.1362, 21.1362
47.16, (97.087,69.559), 49.7968, 100.0, 50.51680870370173, 48.3, 48.3, 0.3709, 0.3353, 16.7671, 18.5435, 18.5435
37.32, (98.567,70.9), 39.9568, 100.0, 39.95678741865977, 38.64, 38.64, 0.3031, 0.3976, 19.8815, 15.1567, 15.1567
46.32, (99.916,72.09), 48.9568, 100.0, 48.17677632212822, 44.4, 44.4, 0.3569, 0.3502, 17.5103, 17.8435, 17.8435
37.62, (101.378,73.45), 40.2568, 100.0, 40.97675591721282, 39.36, 39.36, 0.3102, 0.3922, 19.6086, 15.5082, 15.5082
28.14, (103.055,74.537), 30.7767, 100.0, 31.136737270720268, 29.52, 29.52, 0.2386, 0.4394, 21.9704, 11.929, 11.929
18.18, (104.704,75.252), 20.8167, 100.0, 21.89672032276915, 20.4, 20.4, 0.1649, 0.472, 23.6008, 8.2464, 8.2464
8.46, (106.645,75.726), 11.0967, 100.0, 11.756695008742685, 10.2, 10.2, 0.0793, 0.4937, 24.684, 3.9626, 3.9626
359.16, (108.638,75.857), 1.5567, 100.0, 1.856683944213665, 0.24, 0.24, -0.0047, 0.5, 24.9989, -0.2356, -0.2356
4.38, (110.636,75.864), 7.3833, 100.0, 7.38330467988307, 3.18, 3.18, 0.0382, 0.4985, 24.927, 1.9093, 1.9093
360.18, (112.43,76.001), 2.8233, 100.0, 4.023287723175036, 1.74, 1.74, 0.0089, 0.4999, 24.996, 0.445, 0.445
355.74, (114.424,75.87), 359.1033, 100.0, 358.7432728790777, -5.76, -5.76, -0.0403, 0.4984, 24.9188, -2.0137, -2.0137
1.26, (116.423,75.88), 4.6233, 100.0, 5.043260852012198, 2.76, 2.76, 0.0147, 0.4998, 24.9893, 0.7329, 0.7329
351.6, (118.416,75.758), 355.1967, 100.0, 355.5567402198949, -7.38, -7.38, -0.0699, 0.4951, 24.7543, -3.4966, -3.4966
346.5, (120.372,75.344), 350.0967, 100.0, 350.0967250225127, -12.66, -12.66, -0.1167, 0.4862, 24.3092, -5.8361, -5.8361
339.42, (122.077,74.77), 343.0167, 100.0, 342.65671329523434, -21.66, -21.66, -0.1787, 0.467, 23.3489, -8.9348, -8.9348
348.54, (124.003,74.239), 352.1367, 100.0, 351.83669825793544, -11.7, -11.7, -0.1019, 0.4895, 24.4752, -5.0953, -5.0953
358.56, (125.988,74.022), 2.1567, 100.0, 2.1566830560355044, -2.52, -2.52, -0.0126, 0.4998, 24.9921, -0.6283, -0.6283
354.9, (127.978,73.832), 358.7433, 100.0, 358.4433081366947, -6.42, -6.42, -0.0471, 0.4978, 24.889, -2.3527, -2.3527
359.34, (129.776,73.807), 3.0633, 100.0, 3.483291259336837, 1.08, 1.08, -0.0021, 0.5, 24.9998, -0.1047, -0.1047
2.64, (131.775,73.768), 7.0767, 100.0, 6.656695003307284, 1.5, 1.5, 0.0194, 0.4996, 24.9812, 0.9684, 0.9684
0.72, (133.57,73.884), 5.1567, 100.0, 5.096678889774502, 1.68, 1.68, 0.0058, 0.5, 24.9983, 0.288, 0.288
10.56, (135.559,74.074), 14.9967, 100.0, 14.576664773160239, 9.18, 9.18, 0.088, 0.4922, 24.6095, 4.4013, 4.4013
7.68, (137.532,74.395), 12.1166, 100.0, 12.47664587204876, 8.76, 8.76, 0.0699, 0.4951, 24.7543, 3.4966, 3.4966
3.48, (139.528,74.512), 7.9166, 100.0, 7.916631784995025, 2.4, 2.4, 0.0304, 0.4991, 24.9539, 1.5175, 1.5175
8.88, (141.308,74.77), 13.3166, 100.0, 13.916614087145552, 10.62, 10.62, 0.0824, 0.4932, 24.6586, 4.1176, 4.1176
1.08, (143.301,74.908), 5.5166, 100.0, 4.796596783737766, 0.36, 0.36, 0.0031, 0.5, 24.9995, 0.1571, 0.1571
9.96, (145.287,75.121), 14.3966, 100.0, 14.396579144630062, 9.9, 9.9, 0.0865, 0.4925, 24.6232, 4.324, 4.324
20.04, (147.023,75.59), 24.4766, 100.0, 23.696561758147908, 18.12, 18.12, 0.1649, 0.472, 23.6008, 8.2464, 8.2464
17.28, (148.938,76.163), 21.7165, 100.0, 21.716549185770578, 16.14, 16.14, 0.1485, 0.4774, 23.8716, 7.426, 7.426
26.34, (150.786,76.922), 30.7765, 100.0, 30.356530973311287, 25.2, 25.2, 0.2186, 0.4497, 22.4851, 10.9279, 10.9279
31.56, (152.502,77.947), 35.9965, 100.0, 35.99651443173707, 32.34, 32.34, 0.2617, 0.426, 21.3023, 13.0848, 13.0848
40.44, (153.964,78.994), 44.8765, 100.0, 44.21649999550222, 38.7, 38.7, 0.3199, 0.3843, 19.2127, 15.996, 15.996
34.08, (155.557,80.2), 38.5165, 100.0, 38.21648333559015, 33.42, 33.42, 0.278, 0.4156, 20.7795, 13.9001, 13.9001
42.72, (157.103,81.465), 47.1565, 100.0, 47.4564678677803, 43.08, 43.08, 0.3411, 0.3656, 18.2779, 17.0563, 17.0563
46.08, (158.58,82.811), 50.5165, 100.0, 50.51645134633916, 45.06, 45.06, 0.3602, 0.3468, 17.3413, 18.0077, 18.0077
53.94, (159.741,84.186), 58.3764, 100.0, 57.35643656264717, 51.9, 51.9, 0.3989, 0.3015, 15.0732, 19.9449, 19.9449
63.96, (160.775,85.895), 68.3964, 100.0, 68.03642158792292, 62.52, 62.52, 0.4479, 0.2223, 11.1159, 22.3928, 22.3928
63.96, (161.571,87.728), 68.3964, 100.0, 68.75640531298073, 65.46, 65.46, 0.4506, 0.2167, 10.8336, 22.5307, 22.5307
54.54, (162.611,89.434), 58.9764, 100.0, 58.97638724503373, 54.96, 54.96, 0.4073, 0.2901, 14.5034, 20.363, 20.363
44.22, (163.784,90.796), 48.6564, 100.0, 49.37637371292349, 46.02, 46.02, 0.3532, 0.3539, 17.6962, 17.6591, 17.6591
41.7, (165.299,92.101), 46.1364, 100.0, 45.83635544215615, 40.26, 40.26, 0.3307, 0.3751, 18.7528, 16.5328, 16.5328
51.24, (166.535,93.407), 55.6763, 100.0, 55.3163385944652, 49.8, 49.8, 0.3879, 0.3155, 15.7737, 19.3957, 19.3957
61.5, (167.647,95.066), 65.9363, 100.0, 65.21632629166895, 59.64, 59.64, 0.4364, 0.2441, 12.2041, 21.8188, 21.8188
66.3, (168.468,96.888), 70.7363, 100.0, 71.09631214700771, 67.74, 67.74, 0.4591, 0.1981, 9.9047, 22.9543, 22.9543
56.4, (169.328,98.467), 60.8363, 100.0, 61.61629657029622, 58.26, 58.26, 0.4202, 0.271, 13.55, 21.0094, 21.0094
50.34, (170.561,100.039), 54.7763, 100.0, 53.99628292559437, 48.48, 48.48, 0.3805, 0.3243, 16.2163, 19.0271, 19.0271
60.18, (171.697,101.682), 64.6163, 100.0, 64.61627011499198, 59.1, 59.1, 0.4338, 0.2486, 12.4319, 21.6898, 21.6898
70.26, (172.525,103.5), 74.6962, 100.0, 74.69624888535091, 69.3, 69.3, 0.4706, 0.1689, 8.4438, 23.5309, 23.5309
78.54, (172.984,105.238), 82.9762, 100.0, 83.69623477974702, 78.42, 78.42, 0.4912, 0.0932, 4.6588, 24.5621, 24.5621
68.52, (173.547,107.154), 72.9562, 100.0, 73.31621795001058, 70.02, 70.02, 0.4664, 0.1802, 9.0081, 23.3207, 23.3207
58.8, (174.445,108.938), 63.2362, 100.0, 63.23619722412497, 59.52, 59.52, 0.4277, 0.259, 12.9507, 21.3841, 21.3841
68.16, (175.255,110.544), 72.5962, 100.0, 71.81617921661227, 66.36, 66.36, 0.4615, 0.1923, 9.6154, 23.0769, 23.0769
77.16, (175.874,112.443), 81.5962, 100.0, 80.87616568075885, 75.36, 75.36, 0.4861, 0.1172, 5.8616, 24.3031, 24.3031
69.3, (176.407,114.368), 73.7361, 100.0, 74.39614752405456, 71.04, 71.04, 0.4697, 0.1713, 8.5669, 23.4863, 23.4863
76.68, (177.029,116.267), 81.1161, 100.0, 80.75613193806956, 75.18, 75.18, 0.4858, 0.1182, 5.9125, 24.2908, 24.2908
86.34, (177.297,118.045), 90.7761, 100.0, 90.05611881051867, 84.6, 84.6, 0.4985, 0.0382, 1.9093, 24.927, 24.927
96.18, (177.261,120.042), 100.6161, 100.0, 99.89609511731571, 94.74, 94.74, 0.4977, -0.0476, -2.3788, 24.8866, 24.8866
