Rotation, Location, Gyro Rotation, Sensor Optical Flow, Battery Level, Yaw, Pitch, Roll, Vy, Vx, AccX, AccY
0.78, (56.825,-19.222), 0.1792, 100.0, 359.8192238547364, -0.72, -0.72, 0.0037, 0.5, 24.9993, 0.1833, 0.1833
0.72, (58.822,-19.113), 0.1192, 100.0, 0.5392072892273515, 1.8, 1.8, 0.0099, 0.4999, 24.9951, 0.4974, 0.4974
0.18, (60.62,-19.171), 359.3408, 100.0, 358.5607827710057, -1.62, -1.62, -0.0052, 0.5, 24.9986, -0.2618, -0.2618
10.5, (62.609,-18.987), 9.6608, 100.0, 9.240767361362282, 9.06, 9.06, 0.0875, 0.4923, 24.6141, 4.3756, 4.3756
19.92, (64.536,-18.462), 19.0808, 100.0, 19.08075411098172, 18.84, 18.84, 0.1704, 0.4701, 23.5042, 8.5177, 8.5177
29.28, (66.174,-17.719), 28.4407, 100.0, 27.72074068645468, 27.54, 27.54, 0.239, 0.4392, 21.9579, 11.952, 11.952
23.04, (67.943,-16.791), 22.2007, 100.0, 22.560718438265834, 24.48, 24.48, 0.1986, 0.4589, 22.9439, 9.9287, 9.9287
12.66, (69.846,-16.184), 11.8207, 100.0, 12.240703087032555, 14.16, 14.16, 0.1132, 0.487, 24.3514, 5.6578, 5.6578
2.76, (71.826,-15.923), 1.9207, 100.0, 1.9206870386861965, 3.84, 3.84, 0.0241, 0.4994, 24.971, 1.2038, 1.2038
0.42, (73.626,-15.948), 0.0607, 100.0, 359.22067406740194, -1.44, -1.44, -0.0037, 0.5, 24.9993, -0.1833, -0.1833
3.78, (75.619,-15.798), 3.4207, 100.0, 3.720654882902592, 5.28, 5.28, 0.0356, 0.4987, 24.9366, 1.7787, 1.7787
2.7, (77.618,-15.765), 2.5806, 100.0, 2.2206415453893946, 1.5, 1.5, 0.0204, 0.4996, 24.9792, 1.0207, 1.0207
12.36, (79.399,-15.52), 12.2406, 100.0, 11.820625442901155, 10.74, 10.74, 0.1034, 0.4892, 24.4591, 5.1722, 5.1722
22.62, (81.307,-14.928), 22.5006, 100.0, 21.78060993474195, 20.88, 20.88, 0.1865, 0.4639, 23.1959, 9.3247, 9.3247
15.48, (83.181,-14.237), 15.3606, 100.0, 15.720598314521418, 16.86, 16.86, 0.1365, 0.481, 24.0507, 6.8238, 6.8238
6.12, (84.945,-13.887), 6.0006, 100.0, 7.080578162434014, 8.22, 8.22, 0.0627, 0.4961, 24.8029, 3.1333, 3.1333
356.52, (86.742,-13.835), 356.6394, 100.0, 357.3594276541452, -1.68, -1.68, -0.0241, 0.4994, 24.971, -1.2038, -1.2038
346.5, (88.718,-14.127), 346.6194, 100.0, 346.9794114774096, -12.12, -12.12, -0.1137, 0.4869, 24.3454, -5.6833, -5.6833
351.96, (90.471,-14.527), 352.0794, 100.0, 350.81939735121756, -10.08, -10.08, -0.0808, 0.4934, 24.6714, -4.0401, -4.0401
346.5, (92.447,-14.828), 346.6194, 100.0, 347.63938171169565, -11.46, -11.46, -0.108, 0.4882, 24.4093, -5.4025, -5.4025
348.78, (94.381,-15.336), 348.8994, 100.0, 348.59936198628156, -12.78, -12.78, -0.0999, 0.4899, 24.4964, -4.9927, -4.9927
358.92, (96.367,-15.541), 359.0393, 100.0, 359.03934553216095, -2.16, -2.16, -0.0094, 0.4999, 24.9956, -0.4712, -0.4712
357.36, (98.167,-15.518), 357.2407, 100.0, 358.3206639943714, -0.42, -0.42, -0.0136, 0.4998, 24.9907, -0.6806, -0.6806
1.14, (100.163,-15.618), 1.0206, 100.0, 0.600646243833614, -0.3, -0.3, 0.0063, 0.5, 24.998, 0.3142, 0.3142
1.14, (101.961,-15.549), 1.1394, 100.0, 6.333735129125004E-4, 0.06, 0.06, 0, 0.5, 25, 0, 0
9.96, (103.948,-15.344), 9.9593, 100.0, 10.379348975267733, 9.66, 9.66, 0.0901, 0.4918, 24.5909, 4.5044, 4.5044
360.18, (105.939,-15.185), 0.1807, 100.0, 0.1806674299181168, 0.84, 0.84, 0.0016, 0.5, 24.9999, 0.0785, 0.0785
9.96, (107.73,-15.026), 9.9607, 100.0, 9.240656478089754, 8.16, 8.16, 0.0803, 0.4935, 24.6756, 4.0143, 4.0143
16.26, (109.663,-14.522), 16.2606, 100.0, 16.980637672419217, 17.94, 17.94, 0.146, 0.4782, 23.9102, 7.3009, 7.3009
8.04, (111.424,-14.158), 8.0406, 100.0, 8.040626579062215, 8.4, 8.4, 0.0699, 0.4951, 24.7543, 3.4966, 3.4966
5.28, (113.218,-14.023), 5.2806, 100.0, 4.320607607820899, 3.24, 3.24, 0.0377, 0.4986, 24.929, 1.8832, 1.8832
9.24, (115.191,-13.703), 9.2406, 100.0, 9.660591308267785, 10.68, 10.68, 0.0839, 0.4929, 24.6455, 4.195, 4.195
359.04, (117.183,-13.562), 359.0394, 100.0, 359.39942654399704, 0.3, 0.3, -0.0052, 0.5, 24.9986, -0.2618, -0.2618
6.42, (119.18,-13.496), 6.4194, 100.0, 6.419407776358864, 5.4, 5.4, 0.0559, 0.4969, 24.8432, 2.7954, 2.7954
7.08, (120.955,-13.2), 7.0794, 100.0, 7.859394184180638, 8.64, 8.64, 0.0684, 0.4953, 24.7651, 3.4188, 3.4188
6.54, (122.948,-13.051), 6.5394, 100.0, 6.179375145964365, 5.16, 5.16, 0.0538, 0.4971, 24.8547, 2.6913, 2.6913
7.44, (124.92,-12.718), 7.4394, 100.0, 7.799361451618614, 8.88, 8.88, 0.0679, 0.4954, 24.7687, 3.3929, 3.3929
3.24, (126.715,-12.603), 3.2393, 100.0, 3.5993436942908565, 2.52, 2.52, 0.0314, 0.499, 24.9507, 1.5698, 1.5698
353.7, (128.713,-12.642), 353.6993, 100.0, 354.65933642347943, -4.68, -4.68, -0.0465, 0.4978, 24.8915, -2.3266, -2.3266
2.34, (130.708,-12.735), 2.3393, 100.0, 1.9793216303548546, 0.9, 0.9, 0.0173, 0.4997, 24.9851, 0.8638, 0.8638
355.02, (132.506,-12.745), 355.0207, 100.0, 355.6806773093939, -3.24, -3.24, -0.0377, 0.4986, 24.929, -1.8832, -1.8832
3.54, (134.503,-12.79), 3.5407, 100.0, 3.5406607803744556, 2.4, 2.4, 0.0309, 0.499, 24.9523, 1.5436, 1.5436
357.6, (136.302,-12.758), 356.1593, 100.0, 356.5193413297264, -0.84, -0.84, -0.0178, 0.4997, 24.9842, -0.8899, -0.8899
3.6, (138.299,-12.791), 2.1593, 100.0, 1.7993235752735377, 2.46, 2.46, 0.0283, 0.4992, 24.96, 1.413, 1.413
11.16, (140.085,-12.576), 9.7193, 100.0, 8.999310525707786, 9.24, 9.24, 0.0906, 0.4917, 24.5861, 4.5301, 4.5301
19.2, (142.016,-12.059), 17.7593, 100.0, 17.45929430719612, 17.7, 17.7, 0.162, 0.473, 23.6521, 8.0979, 8.0979
28.98, (143.657,-11.324), 27.5393, 100.0, 26.759278915857653, 27.12, 27.12, 0.2363, 0.4407, 22.0326, 11.8138, 11.8138
38.7, (145.316,-10.211), 37.2593, 100.0, 36.89926231181758, 37.14, 37.14, 0.3102, 0.3922, 19.6086, 15.5082, 15.5082
48.78, (146.755,-8.826), 47.3392, 100.0, 46.979249414557394, 47.34, 47.34, 0.374, 0.3318, 16.5916, 18.7007, 18.7007
58.86, (147.819,-7.377), 57.4192, 100.0, 56.63923187195535, 56.7, 56.7, 0.4244, 0.2644, 13.2184, 21.2197, 21.2197
53.16, (148.884,-5.686), 51.7192, 100.0, 52.49921300800738, 54.66, 54.66, 0.4042, 0.2943, 14.7158, 20.21, 20.21
43.14, (150.077,-4.341), 41.6992, 100.0, 42.119199433497556, 44.34, 44.34, 0.3446, 0.3623, 18.1163, 17.2278, 17.2278
33.42, (151.488,-3.226), 31.9792, 100.0, 32.99917782473462, 35.4, 35.4, 0.2828, 0.4124, 20.618, 14.1386, 14.1386
27.72, (153.236,-2.259), 26.2792, 100.0, 25.859157530934976, 26.22, 26.22, 0.2293, 0.4443, 22.2154, 11.4662, 11.4662
33.96, (154.753,-1.294), 32.5191, 100.0, 33.65914024010614, 35.82, 35.82, 0.2875, 0.4091, 20.4537, 14.3751, 14.3751
39.18, (156.398,-0.158), 37.7391, 100.0, 37.079125193605776, 37.44, 37.44, 0.3114, 0.3912, 19.5598, 15.5697, 15.5697
41.28, (157.932,1.125), 39.8391, 100.0, 39.47910598595673, 39.84, 39.84, 0.3275, 0.3778, 18.8906, 16.3751, 16.3751
34.44, (159.487,2.379), 32.9991, 100.0, 32.99909075379924, 35.64, 35.64, 0.2828, 0.4124, 20.618, 14.1386, 14.1386
24.84, (161.046,3.275), 23.3991, 100.0, 24.47907957104778, 26.94, 26.94, 0.2186, 0.4497, 22.4851, 10.9279, 10.9279
15.3, (162.921,3.964), 13.8591, 100.0, 14.27906245392299, 16.86, 16.86, 0.1355, 0.4813, 24.0649, 6.7734, 6.7734
5.22, (164.887,4.313), 3.779, 100.0, 3.7790432537066607, 6.3, 6.3, 0.0455, 0.4979, 24.8963, 2.2745, 2.2745
7.2, (166.681,4.453), 5.759, 100.0, 6.239030218840607, 6.6, 6.6, 0.0668, 0.4955, 24.7757, 3.341, 3.341
357.9, (168.676,4.544), 356.461, 100.0, 356.8809734942622, -0.96, -0.96, -0.0147, 0.4998, 24.9893, -0.7329, -0.7329
8.22, (170.671,4.646), 6.781, 100.0, 6.000954024666752, 6.66, 6.66, 0.0647, 0.4958, 24.7895, 3.2372, 3.2372
6.66, (172.442,4.964), 5.2209, 100.0, 6.300944014633305, 8.82, 8.82, 0.0673, 0.4954, 24.7722, 3.3669, 3.3669
12.78, (174.422,5.236), 11.3409, 100.0, 10.320920806832715, 10.74, 10.74, 0.1019, 0.4895, 24.4752, 5.0953, 5.0953
7.44, (176.377,5.651), 6.0009, 100.0, 6.720900198876866, 8.88, 8.88, 0.071, 0.4949, 24.7469, 3.5484, 3.5484
6.66, (178.171,5.796), 5.2209, 100.0, 4.50088491644582, 4.8, 4.8, 0.0517, 0.4973, 24.8658, 2.5872, 2.5872
12.42, (180.132,6.176), 10.9809, 100.0, 11.340869222458807, 13.86, 13.86, 0.1106, 0.4876, 24.3807, 5.5302, 5.5302
6.42, (182.113,6.443), 4.9808, 100.0, 4.620848365891583, 5.04, 5.04, 0.0528, 0.4972, 24.8603, 2.6392, 2.6392
16.38, (183.876,6.793), 14.9408, 100.0, 13.80083346808613, 14.52, 14.52, 0.1314, 0.4824, 24.1208, 6.5716, 6.5716
20.58, (185.754,7.479), 19.1408, 100.0, 19.860822811752563, 22.38, 22.38, 0.1816, 0.4658, 23.2923, 9.0813, 9.0813
10.8, (187.68,8.006), 9.3608, 100.0, 9.36080229323329, 11.52, 11.52, 0.0937, 0.4911, 24.5572, 4.6845, 4.6845
1.56, (189.271,8.156), 0.5992, 100.0, 0.23920740236320626, 2.16, 2.16, 0.0105, 0.4999, 24.9945, 0.5236, 0.5236
1.38, (191.265,8.291), 0.4192, 100.0, 0.7791915290929746, 2.46, 2.46, 0.0152, 0.4998, 24.9885, 0.7591, 0.7591
352.92, (193.062,8.205), 351.6008, 100.0, 352.62079728662275, -5.22, -5.22, -0.0528, 0.4972, 24.8603, -2.6392, -2.6392
